;ID;Country;Total Cases;New Cases;Total Deaths;New Deaths;Total Recovered;New Recovered;Active Cases;Serious, Critical;Tot Cases/1M pop;Deaths/ 1M pop;Total Tests;Tests/ 1M pop;Continent;1 Case every X people;1 Death every X people;1 Test every X ppl
133;134.0;Mayotte;3541.0;;40.0;;2964.0;;537.0;2.0;12909.0;146.0;13000.0;47393.0;Africa;77.0;6858.0;21.0
134;135.0;Thailand;3519.0;3.0;59.0;;3360.0;7.0;100.0;1.0;50.0;0.8;749213.0;10727.0;Asia;19847.0;1183750.0;93.0
135;136.0;Réunion;3501.0;;11.0;;2482.0;;1008.0;;3904.0;12.0;35419.0;39495.0;Africa;256.0;81528.0;25.0
136;137.0;Somalia;3465.0;;98.0;;2877.0;;490.0;;217.0;6.0;;;Africa;4615.0;163190.0;
137;138.0;Sri Lanka;3334.0;1.0;13.0;;3158.0;16.0;163.0;;156.0;0.6;275590.0;12857.0;Asia;6429.0;1648796.0;78.0
138;139.0;Estonia;3118.0;42.0;64.0;;2417.0;22.0;637.0;1.0;2350.0;48.0;199944.0;150703.0;Europe;426.0;20730.0;7.0
139;140.0;Mali;3041.0;;130.0;;2391.0;;520.0;;149.0;6.0;50899.0;2497.0;Africa;6702.0;156779.0;400.0
140;141.0;Malta;2929.0;31.0;29.0;2.0;2261.0;70.0;639.0;;6629.0;66.0;242932.0;549844.0;Europe;151.0;15235.0;2.0
141;142.0;Botswana;2921.0;;16.0;;701.0;;2204.0;1.0;1236.0;7.0;179742.0;76083.0;Africa;809.0;147653.0;13.0
142;143.0;South Sudan;2669.0;;49.0;;1290.0;;1330.0;;238.0;4.0;12044.0;1073.0;Africa;4205.0;229064.0;932.0
143;144.0;Guyana;2579.0;;71.0;;1483.0;;1025.0;14.0;3275.0;90.0;12753.0;16195.0;South America;305.0;11091.0;62.0
144;145.0;Iceland;2561.0;49.0;10.0;;2151.0;1.0;400.0;;7494.0;29.0;268837.0;786623.0;Europe;133.0;34176.0;1.0
145;146.0;Benin;2325.0;;40.0;;1954.0;;331.0;;191.0;3.0;180486.0;14800.0;Africa;5245.0;304866.0;68.0
146;147.0;Guinea-Bissau;2324.0;;39.0;;1549.0;;736.0;5.0;1175.0;20.0;;;Africa;851.0;50731.0;
147;148.0;Sierra Leone;2188.0;;72.0;;1666.0;;450.0;;273.0;9.0;;;Africa;3663.0;111305.0;
148;149.0;Yemen;2029.0;;586.0;;1250.0;;193.0;;68.0;20.0;;;Asia;14773.0;51152.0;
149;150.0;Uruguay;1959.0;;47.0;;1679.0;;233.0;2.0;563.0;14.0;224322.0;64524.0;South America;1775.0;73969.0;15.0
150;151.0;Burkina Faso;1950.0;;56.0;;1260.0;;634.0;;93.0;3.0;;;Africa;10786.0;375569.0;
151;152.0;Andorra;1836.0;83.0;53.0;;1263.0;60.0;520.0;9.0;23753.0;686.0;137457.0;1778366.0;Europe;42.0;1458.0;1.0
152;153.0;New Zealand;1829.0;2.0;25.0;;1744.0;7.0;60.0;3.0;366.0;5.0;937244.0;187370.0;Australia/Oceania;2735.0;200084.0;5.0
153;154.0;Belize;1758.0;52.0;22.0;;1072.0;53.0;664.0;2.0;4403.0;55.0;13719.0;34359.0;North America;227.0;18149.0;29.0
154;155.0;Togo;1707.0;;44.0;;1307.0;;356.0;;205.0;5.0;86212.0;10359.0;Africa;4876.0;189151.0;97.0
155;156.0;Cyprus;1663.0;;22.0;;1369.0;;272.0;1.0;1375.0;18.0;364939.0;301749.0;Asia;727.0;54973.0;3.0
156;157.0;Latvia;1625.0;31.0;36.0;;1282.0;34.0;307.0;;864.0;19.0;306652.0;163012.0;Europe;1158.0;52255.0;6.0
157;158.0;Lesotho;1558.0;4.0;35.0;;797.0;15.0;726.0;;726.0;16.0;18322.0;8537.0;Africa;1378.0;61320.0;117.0
158;159.0;French Polynesia;1469.0;;5.0;;1237.0;;227.0;5.0;5222.0;18.0;26355.0;93694.0;Australia/Oceania;191.0;56258.0;11.0
159;160.0;Liberia;1338.0;;82.0;;1221.0;;35.0;;263.0;16.0;;;Africa;3800.0;62007.0;
160;161.0;Martinique;1290.0;;20.0;;98.0;;1172.0;9.0;3438.0;53.0;34717.0;92530.0;North America;291.0;18760.0;11.0
161;162.0;Niger;1194.0;;69.0;;1107.0;;18.0;;49.0;3.0;21016.0;861.0;Africa;20435.0;353615.0;1161.0
